2016|03|09	09:55:16|00	1457484916|00	37.547681150000	126.927963500000
2016|03|09	09:55:17|00	1457484917|00	37.547685260000	126.927939000000
2016|03|09	09:55:18|00	1457484918|00	37.547691960000	126.927920900000
2016|03|09	09:55:19|00	1457484919|00	37.547695650000	126.927904400000
2016|03|09	09:55:20|00	1457484920|00	37.547694730000	126.927883100000
2016|03|09	09:55:21|00	1457484921|00	37.547687860000	126.927861200000
2016|03|09	09:55:22|00	1457484922|00	37.547678050000	126.927839800000
2016|03|09	09:55:23|00	1457484923|00	37.547665890000	126.927823900000
2016|03|09	09:55:24|00	1457484924|00	37.547639830000	126.927806900000
2016|03|09	09:55:25|00	1457484925|00	37.547621720000	126.927789500000
2016|03|09	09:55:26|00	1457484926|00	37.547608980000	126.927768000000
2016|03|09	09:55:27|00	1457484927|00	37.547596740000	126.927751700000
2016|03|09	09:55:28|00	1457484928|00	37.547577630000	126.927730900000
2016|03|09	09:55:29|00	1457484929|00	37.547559860000	126.927707200000
2016|03|09	09:55:30|00	1457484930|00	37.547548050000	126.927691500000
2016|03|09	09:55:31|00	1457484931|00	37.547547540000	126.927670100000
2016|03|09	09:55:32|00	1457484932|00	37.547549220000	126.927647500000
2016|03|09	09:55:33|00	1457484933|00	37.547549390000	126.927634200000
2016|03|09	09:55:34|00	1457484934|00	37.547553580000	126.927633000000
2016|03|09	09:55:35|00	1457484935|00	37.547552570000	126.927608400000
2016|03|09	09:55:36|00	1457484936|00	37.547554250000	126.927596700000
2016|03|09	09:55:37|00	1457484937|00	37.547556260000	126.927585200000
2016|03|09	09:55:38|00	1457484938|00	37.547544940000	126.927563200000
2016|03|09	09:55:39|00	1457484939|00	37.547532710000	126.927542600000
2016|03|09	09:55:40|00	1457484940|00	37.547528770000	126.927527400000
2016|03|09	09:55:41|00	1457484941|00	37.547526920000	126.927512100000
2016|03|09	09:55:42|00	1457484942|00	37.547541420000	126.927503400000
2016|03|09	09:55:43|00	1457484943|00	37.547550390000	126.927486700000
2016|03|09	09:55:44|00	1457484944|00	37.547545360000	126.927465800000
2016|03|09	09:55:45|00	1457484945|00	37.547534050000	126.927439300000
2016|03|09	09:55:46|00	1457484946|00	37.547537570000	126.927414800000
2016|03|09	09:55:47|00	1457484947|00	37.547543850000	126.927398000000
2016|03|09	09:55:48|00	1457484948|00	37.547547210000	126.927382600000
2016|03|09	09:55:49|00	1457484949|00	37.547552150000	126.927366600000
2016|03|09	09:55:50|00	1457484950|00	37.547558270000	126.927355500000
2016|03|09	09:55:51|00	1457484951|00	37.547564810000	126.927339300000
2016|03|09	09:55:52|00	1457484952|00	37.547573780000	126.927325100000
2016|03|09	09:55:53|00	1457484953|00	37.547586770000	126.927313000000
2016|03|09	09:55:54|00	1457484954|00	37.547596660000	126.927299100000
2016|03|09	09:55:55|00	1457484955|00	37.547606130000	126.927290100000
2016|03|09	09:55:56|00	1457484956|00	37.547610740000	126.927274200000
2016|03|09	09:55:57|00	1457484957|00	37.547604620000	126.927260700000
2016|03|09	09:55:58|00	1457484958|00	37.547614010000	126.927246100000
2016|03|09	09:55:59|00	1457484959|00	37.547619290000	126.927225700000
2016|03|09	09:56:00|00	1457484960|00	37.547627920000	126.927217300000
2016|03|09	09:56:01|00	1457484961|00	37.547628180000	126.927223700000
2016|03|09	09:56:02|00	1457484962|00	37.547623570000	126.927222000000
2016|03|09	09:56:04|00	1457484964|00	37.547621720000	126.927215100000
2016|03|09	09:56:05|00	1457484965|00	37.547623570000	126.927212400000
2016|03|09	09:56:07|00	1457484967|00	37.547612840000	126.927200300000
2016|03|09	09:56:08|00	1457484968|00	37.547602110000	126.927190000000
2016|03|09	09:56:09|00	1457484969|00	37.547595150000	126.927182600000
2016|03|09	09:56:10|00	1457484970|00	37.547590210000	126.927175300000
2016|03|09	09:56:11|00	1457484971|00	37.547572860000	126.927156600000
2016|03|09	09:56:12|00	1457484972|00	37.547561960000	126.927142200000
2016|03|09	09:56:13|00	1457484973|00	37.547562880000	126.927142200000
2016|03|09	09:56:14|00	1457484974|00	37.547563720000	126.927135300000
2016|03|09	09:56:15|00	1457484975|00	37.547571680000	126.927128000000
2016|03|09	09:56:16|00	1457484976|00	37.547585930000	126.927120100000
2016|03|09	09:56:17|00	1457484977|00	37.547582330000	126.927116300000
2016|03|09	09:56:19|00	1457484979|00	37.547581240000	126.927092500000
2016|03|09	09:56:20|00	1457484980|00	37.547576960000	126.927079400000
2016|03|09	09:56:21|00	1457484981|00	37.547576380000	126.927064600000
2016|03|09	09:56:22|00	1457484982|00	37.547573360000	126.927058500000
2016|03|09	09:56:23|00	1457484983|00	37.547574700000	126.927052200000
2016|03|09	09:56:25|00	1457484985|00	37.547587940000	126.927050800000
2016|03|09	09:56:26|00	1457484986|00	37.547607980000	126.927051900000
2016|03|09	09:56:27|00	1457484987|00	37.547608560000	126.927037400000
2016|03|09	09:56:28|00	1457484988|00	37.547615520000	126.927041000000
2016|03|09	09:56:30|00	1457484990|00	37.547620050000	126.927038000000
2016|03|09	09:56:31|00	1457484991|00	37.547630020000	126.927033400000
2016|03|09	09:56:32|00	1457484992|00	37.547635970000	126.927034700000
2016|03|09	09:56:33|00	1457484993|00	37.547659190000	126.927044800000
2016|03|09	09:56:34|00	1457484994|00	37.547674110000	126.927044800000
2016|03|09	09:56:35|00	1457484995|00	37.547689620000	126.927041900000
2016|03|09	09:56:36|00	1457484996|00	37.547709820000	126.927047800000
2016|03|09	09:56:37|00	1457484997|00	37.547730850000	126.927041000000
2016|03|09	09:56:38|00	1457484998|00	37.547742760000	126.927029000000
2016|03|09	09:56:39|00	1457484999|00	37.547751890000	126.927016700000
2016|03|09	09:56:40|00	1457485000|00	37.547748790000	126.926991400000
2016|03|09	09:56:41|00	1457485001|00	37.547734710000	126.926961400000
2016|03|09	09:56:42|00	1457485002|00	37.547717280000	126.926947600000
2016|03|09	09:56:43|00	1457485003|00	37.547706880000	126.926929900000
2016|03|09	09:56:44|00	1457485004|00	37.547695570000	126.926908100000
2016|03|09	09:56:45|00	1457485005|00	37.547693050000	126.926895700000
2016|03|09	09:56:46|00	1457485006|00	37.547691790000	126.926894100000
2016|03|09	09:56:47|00	1457485007|00	37.547693470000	126.926884200000
2016|03|09	09:56:48|00	1457485008|00	37.547689780000	126.926871500000
2016|03|09	09:56:49|00	1457485009|00	37.547691880000	126.926862000000
2016|03|09	09:56:50|00	1457485010|00	37.547696400000	126.926846200000
2016|03|09	09:56:51|00	1457485011|00	37.547699090000	126.926837600000
2016|03|09	09:56:52|00	1457485012|00	37.547707130000	126.926827100000
2016|03|09	09:56:53|00	1457485013|00	37.547713420000	126.926810300000
2016|03|09	09:56:54|00	1457485014|00	37.547716190000	126.926799700000
2016|03|09	09:56:55|00	1457485015|00	37.547722890000	126.926776500000
2016|03|09	09:56:56|00	1457485016|00	37.547728000000	126.926766300000
2016|03|09	09:56:57|00	1457485017|00	37.547731520000	126.926753900000
2016|03|09	09:56:58|00	1457485018|00	37.547732450000	126.926742600000
2016|03|09	09:56:59|00	1457485019|00	37.547733870000	126.926740500000
2016|03|09	09:57:00|00	1457485020|00	37.547737390000	126.926717500000
2016|03|09	09:57:01|00	1457485021|00	37.547735630000	126.926707600000
2016|03|09	09:57:02|00	1457485022|00	37.547737310000	126.926703800000
2016|03|09	09:57:03|00	1457485023|00	37.547741160000	126.926695700000
2016|03|09	09:57:04|00	1457485024|00	37.547745440000	126.926672000000
2016|03|09	09:57:05|00	1457485025|00	37.547748040000	126.926671400000
2016|03|09	09:57:06|00	1457485026|00	37.547737390000	126.926657300000
2016|03|09	09:57:07|00	1457485027|00	37.547739660000	126.926655300000
2016|03|09	09:57:08|00	1457485028|00	37.547736390000	126.926635700000
2016|03|09	09:57:09|00	1457485029|00	37.547735970000	126.926620600000
2016|03|09	09:57:10|00	1457485030|00	37.547733620000	126.926610200000
2016|03|09	09:57:11|00	1457485031|00	37.547738480000	126.926585800000
2016|03|09	09:57:12|00	1457485032|00	37.547741420000	126.926567000000
2016|03|09	09:57:13|00	1457485033|00	37.547749550000	126.926538400000
2016|03|09	09:57:14|00	1457485034|00	37.547750220000	126.926533300000
2016|03|09	09:57:15|00	1457485035|00	37.547744180000	126.926508200000
2016|03|09	09:57:16|00	1457485036|00	37.547730270000	126.926498500000
2016|03|09	09:57:17|00	1457485037|00	37.547715350000	126.926472700000
2016|03|09	09:57:18|00	1457485038|00	37.547704200000	126.926452400000
2016|03|09	09:57:19|00	1457485039|00	37.547693140000	126.926436700000
2016|03|09	09:57:20|00	1457485040|00	37.547693050000	126.926428300000
2016|03|09	09:57:21|00	1457485041|00	37.547691630000	126.926413400000
2016|03|09	09:57:22|00	1457485042|00	37.547686600000	126.926387000000
2016|03|09	09:57:23|00	1457485043|00	37.547685760000	126.926371400000
2016|03|09	09:57:24|00	1457485044|00	37.547688190000	126.926360500000
2016|03|09	09:57:25|00	1457485045|00	37.547688190000	126.926335200000
2016|03|09	09:57:26|00	1457485046|00	37.547690120000	126.926315400000
2016|03|09	09:57:27|00	1457485047|00	37.547690710000	126.926292300000
2016|03|09	09:57:28|00	1457485048|00	37.547695320000	126.926283300000
2016|03|09	09:57:29|00	1457485049|00	37.547695730000	126.926257600000
2016|03|09	09:57:30|00	1457485050|00	37.547696910000	126.926240900000
2016|03|09	09:57:31|00	1457485051|00	37.547698580000	126.926234200000
2016|03|09	09:57:32|00	1457485052|00	37.547700430000	126.926218500000
2016|03|09	09:57:33|00	1457485053|00	37.547700850000	126.926205400000
2016|03|09	09:57:34|00	1457485054|00	37.547703610000	126.926176900000
2016|03|09	09:57:35|00	1457485055|00	37.547707220000	126.926165800000
2016|03|09	09:57:36|00	1457485056|00	37.547710150000	126.926150300000
2016|03|09	09:57:37|00	1457485057|00	37.547711910000	126.926136800000
2016|03|09	09:57:38|00	1457485058|00	37.547716770000	126.926128300000
2016|03|09	09:57:39|00	1457485059|00	37.547725990000	126.926123300000
2016|03|09	09:57:40|00	1457485060|00	37.547741420000	126.926115800000
2016|03|09	09:57:41|00	1457485061|00	37.547751220000	126.926116100000
2016|03|09	09:57:42|00	1457485062|00	37.547761450000	126.926110800000
2016|03|09	09:57:43|00	1457485063|00	37.547779550000	126.926059300000
2016|03|09	09:57:44|00	1457485064|00	37.547796150000	126.926043500000
2016|03|09	09:57:45|00	1457485065|00	37.547797570000	126.926032300000
2016|03|09	09:57:46|00	1457485066|00	37.547817520000	126.926016800000
2016|03|09	09:57:47|00	1457485067|00	37.547831440000	126.926008000000
2016|03|09	09:57:48|00	1457485068|00	37.547845850000	126.926000200000
2016|03|09	09:57:49|00	1457485069|00	37.547857500000	126.925992100000
2016|03|09	09:57:50|00	1457485070|00	37.547871420000	126.925983400000
2016|03|09	09:57:51|00	1457485071|00	37.547885250000	126.925972100000
2016|03|09	09:57:52|00	1457485072|00	37.547902350000	126.925969100000
2016|03|09	09:57:53|00	1457485073|00	37.547901930000	126.925966800000
2016|03|09	09:57:54|00	1457485074|00	37.547918690000	126.925969400000
2016|03|09	09:57:55|00	1457485075|00	37.547930090000	126.925967400000
2016|03|09	09:57:56|00	1457485076|00	37.547941160000	126.925967400000
2016|03|09	09:57:57|00	1457485077|00	37.547952470000	126.925966900000
2016|03|09	09:57:58|00	1457485078|00	37.547963120000	126.925968100000
2016|03|09	09:57:59|00	1457485079|00	37.547977110000	126.925967600000
2016|03|09	09:58:00|00	1457485080|00	37.547984910000	126.925968700000
2016|03|09	09:58:01|00	1457485081|00	37.547995640000	126.925967500000
2016|03|09	09:58:02|00	1457485082|00	37.547997730000	126.925965700000
2016|03|09	09:58:03|00	1457485083|00	37.548004190000	126.925963900000
2016|03|09	09:58:04|00	1457485084|00	37.548012820000	126.925962600000
2016|03|09	09:58:05|00	1457485085|00	37.548023800000	126.925961100000
2016|03|09	09:58:06|00	1457485086|00	37.548033610000	126.925960400000
2016|03|09	09:58:07|00	1457485087|00	37.548045510000	126.925962900000
2016|03|09	09:58:08|00	1457485088|00	37.548061770000	126.925963500000
2016|03|09	09:58:09|00	1457485089|00	37.548065290000	126.925960200000
2016|03|09	09:58:10|00	1457485090|00	37.548072330000	126.925957000000
2016|03|09	09:58:11|00	1457485091|00	37.548089430000	126.925952600000
2016|03|09	09:58:12|00	1457485092|00	37.548114240000	126.925954400000
2016|03|09	09:58:13|00	1457485093|00	37.548112230000	126.925956100000
2016|03|09	09:58:15|00	1457485095|00	37.548116420000	126.925965000000
2016|03|09	09:58:16|00	1457485096|00	37.548123210000	126.925968300000
2016|03|09	09:58:17|00	1457485097|00	37.548129500000	126.925970600000
2016|03|09	09:58:18|00	1457485098|00	37.548145510000	126.925967100000
2016|03|09	09:58:19|00	1457485099|00	37.548160010000	126.925967300000
2016|03|09	09:58:20|00	1457485100|00	37.548170900000	126.925964900000
2016|03|09	09:58:21|00	1457485101|00	37.548181050000	126.925968900000
2016|03|09	09:58:22|00	1457485102|00	37.548190100000	126.925968400000
2016|03|09	09:58:23|00	1457485103|00	37.548190430000	126.925964200000
2016|03|09	09:58:24|00	1457485104|00	37.548201160000	126.925962700000
2016|03|09	09:58:25|00	1457485105|00	37.548217260000	126.925963800000
2016|03|09	09:58:26|00	1457485106|00	37.548232090000	126.925964100000
2016|03|09	09:58:27|00	1457485107|00	37.548246010000	126.925965400000
2016|03|09	09:58:28|00	1457485108|00	37.548251370000	126.925967700000
2016|03|09	09:58:29|00	1457485109|00	37.548260170000	126.925966800000
2016|03|09	09:58:30|00	1457485110|00	37.548270060000	126.925969400000
2016|03|09	09:58:31|00	1457485111|00	37.548270310000	126.925969700000
2016|03|09	09:58:32|00	1457485112|00	37.548281040000	126.925973000000
2016|03|09	09:58:33|00	1457485113|00	37.548282470000	126.925962600000
2016|03|09	09:58:34|00	1457485114|00	37.548298730000	126.925950500000
2016|03|09	09:58:35|00	1457485115|00	37.548311220000	126.925943800000
2016|03|09	09:58:36|00	1457485116|00	37.548320690000	126.925938300000
2016|03|09	09:58:37|00	1457485117|00	37.548336110000	126.925941100000
2016|03|09	09:58:38|00	1457485118|00	37.548346840000	126.925940400000
2016|03|09	09:58:39|00	1457485119|00	37.548354050000	126.925939100000
2016|03|09	09:58:40|00	1457485120|00	37.548363690000	126.925939800000
2016|03|09	09:58:41|00	1457485121|00	37.548371990000	126.925936600000
2016|03|09	09:58:42|00	1457485122|00	37.548386240000	126.925940000000
2016|03|09	09:58:43|00	1457485123|00	37.548406270000	126.925942800000
2016|03|09	09:58:44|00	1457485124|00	37.548420600000	126.925947200000
2016|03|09	09:58:45|00	1457485125|00	37.548425300000	126.925950700000
2016|03|09	09:58:46|00	1457485126|00	37.548429490000	126.925951200000
2016|03|09	09:58:47|00	1457485127|00	37.548434680000	126.925950300000
2016|03|09	09:58:48|00	1457485128|00	37.548439210000	126.925948400000
2016|03|09	09:58:49|00	1457485129|00	37.548445240000	126.925950800000
2016|03|09	09:58:50|00	1457485130|00	37.548457310000	126.925956000000
2016|03|09	09:58:51|00	1457485131|00	37.548458990000	126.925957400000
2016|03|09	09:58:52|00	1457485132|00	37.548477100000	126.925965200000
2016|03|09	09:58:53|00	1457485133|00	37.548491090000	126.925966600000
2016|03|09	09:58:54|00	1457485134|00	37.548494360000	126.925974600000
2016|03|09	09:58:55|00	1457485135|00	37.548509780000	126.925980100000
2016|03|09	09:58:56|00	1457485136|00	37.548512720000	126.925981200000
2016|03|09	09:58:57|00	1457485137|00	37.548528220000	126.925983900000
2016|03|09	09:58:58|00	1457485138|00	37.548541890000	126.925989400000
2016|03|09	09:58:59|00	1457485139|00	37.548546500000	126.925984400000
2016|03|09	09:59:00|00	1457485140|00	37.548561000000	126.925982600000
2016|03|09	09:59:01|00	1457485141|00	37.548577260000	126.925986900000
2016|03|09	09:59:02|00	1457485142|00	37.548591170000	126.925988500000
2016|03|09	09:59:03|00	1457485143|00	37.548605840000	126.925990600000
2016|03|09	09:59:04|00	1457485144|00	37.548619760000	126.925998000000
2016|03|09	09:59:05|00	1457485145|00	37.548638360000	126.926001400000
2016|03|09	09:59:06|00	1457485146|00	37.548644150000	126.926005100000
2016|03|09	09:59:07|00	1457485147|00	37.548658140000	126.926004400000
2016|03|09	09:59:08|00	1457485148|00	37.548665860000	126.926015100000
2016|03|09	09:59:09|00	1457485149|00	37.548667780000	126.926019300000
2016|03|09	09:59:10|00	1457485150|00	37.548676250000	126.926025100000
2016|03|09	09:59:11|00	1457485151|00	37.548682540000	126.926024300000
2016|03|09	09:59:12|00	1457485152|00	37.548686810000	126.926015300000
2016|03|09	09:59:13|00	1457485153|00	37.548693850000	126.926007900000
2016|03|09	09:59:14|00	1457485154|00	37.548698460000	126.926002800000
2016|03|09	09:59:15|00	1457485155|00	37.548703160000	126.925996900000
2016|03|09	09:59:16|00	1457485156|00	37.548709940000	126.925990600000
2016|03|09	09:59:17|00	1457485157|00	37.548710620000	126.925981000000
2016|03|09	09:59:18|00	1457485158|00	37.548716990000	126.925973900000
2016|03|09	09:59:19|00	1457485159|00	37.548724530000	126.925967100000
2016|03|09	09:59:20|00	1457485160|00	37.548722850000	126.925960100000
2016|03|09	09:59:21|00	1457485161|00	37.548731320000	126.925953500000
2016|03|09	09:59:22|00	1457485162|00	37.548735760000	126.925945600000
2016|03|09	09:59:23|00	1457485163|00	37.548741710000	126.925933900000
2016|03|09	09:59:24|00	1457485164|00	37.548747750000	126.925932300000
2016|03|09	09:59:25|00	1457485165|00	37.548768030000	126.925934700000
2016|03|09	09:59:26|00	1457485166|00	37.548769370000	126.925926500000
2016|03|09	09:59:27|00	1457485167|00	37.548773900000	126.925916000000
2016|03|09	09:59:28|00	1457485168|00	37.548786640000	126.925899200000
2016|03|09	09:59:29|00	1457485169|00	37.548797700000	126.925882200000
2016|03|09	09:59:30|00	1457485170|00	37.548807010000	126.925861800000
2016|03|09	09:59:31|00	1457485171|00	37.548814300000	126.925846100000
2016|03|09	09:59:32|00	1457485172|00	37.548826620000	126.925833000000
2016|03|09	09:59:33|00	1457485173|00	37.548844560000	126.925813000000
2016|03|09	09:59:34|00	1457485174|00	37.548854870000	126.925803900000
2016|03|09	09:59:35|00	1457485175|00	37.548860730000	126.925795800000
2016|03|09	09:59:36|00	1457485176|00	37.548874400000	126.925793400000
2016|03|09	09:59:37|00	1457485177|00	37.548885800000	126.925784200000
2016|03|09	09:59:38|00	1457485178|00	37.548895520000	126.925772600000
2016|03|09	09:59:39|00	1457485179|00	37.548911280000	126.925763300000
2016|03|09	09:59:40|00	1457485180|00	37.548930140000	126.925760800000
2016|03|09	09:59:41|00	1457485181|00	37.548949000000	126.925754100000
2016|03|09	09:59:42|00	1457485182|00	37.548967350000	126.925748900000
2016|03|09	09:59:43|00	1457485183|00	37.548972630000	126.925738300000
2016|03|09	09:59:44|00	1457485184|00	37.548971960000	126.925725800000
2016|03|09	09:59:45|00	1457485185|00	37.548970870000	126.925725700000
2016|03|09	09:59:46|00	1457485186|00	37.548966260000	126.925720300000
2016|03|09	09:59:47|00	1457485187|00	37.548965590000	126.925719700000
2016|03|09	10:00:03|00	1457485203|00	37.548990740000	126.925710000000
2016|03|09	10:00:04|00	1457485204|00	37.549009010000	126.925711400000
2016|03|09	10:00:05|00	1457485205|00	37.549018820000	126.925714800000
2016|03|09	10:00:06|00	1457485206|00	37.549032650000	126.925714300000
2016|03|09	10:00:07|00	1457485207|00	37.549048070000	126.925716800000
2016|03|09	10:00:08|00	1457485208|00	37.549061650000	126.925717300000
2016|03|09	10:00:09|00	1457485209|00	37.549074050000	126.925710300000
2016|03|09	10:00:10|00	1457485210|00	37.549086790000	126.925706700000
2016|03|09	10:00:11|00	1457485211|00	37.549107160000	126.925691800000
2016|03|09	10:00:12|00	1457485212|00	37.549139100000	126.925676500000
2016|03|09	10:00:13|00	1457485213|00	37.549153260000	126.925654500000
2016|03|09	10:00:14|00	1457485214|00	37.549168850000	126.925643100000
2016|03|09	10:00:15|00	1457485215|00	37.549212360000	126.925638000000
2016|03|09	10:00:16|00	1457485216|00	37.549239760000	126.925647600000
2016|03|09	10:00:17|00	1457485217|00	37.549267260000	126.925644200000
2016|03|09	10:00:18|00	1457485218|00	37.549284940000	126.925637300000
2016|03|09	10:00:19|00	1457485219|00	37.549318720000	126.925633400000
2016|03|09	10:00:20|00	1457485220|00	37.549343360000	126.925625500000
2016|03|09	10:00:21|00	1457485221|00	37.549368340000	126.925622800000
2016|03|09	10:00:22|00	1457485222|00	37.549399860000	126.925638000000
2016|03|09	10:00:23|00	1457485223|00	37.549423830000	126.925638900000
2016|03|09	10:00:24|00	1457485224|00	37.549439090000	126.925641000000
2016|03|09	10:00:25|00	1457485225|00	37.549459290000	126.925644100000
2016|03|09	10:00:26|00	1457485226|00	37.549481580000	126.925639400000
2016|03|09	10:00:27|00	1457485227|00	37.549494570000	126.925635800000
2016|03|09	10:00:28|00	1457485228|00	37.549507570000	126.925627700000
2016|03|09	10:00:29|00	1457485229|00	37.549511760000	126.925619300000
2016|03|09	10:00:30|00	1457485230|00	37.549527930000	126.925603700000
2016|03|09	10:00:31|00	1457485231|00	37.549536480000	126.925593700000
2016|03|09	10:00:32|00	1457485232|00	37.549549060000	126.925588300000
2016|03|09	10:00:33|00	1457485233|00	37.549559870000	126.925580900000
2016|03|09	10:00:34|00	1457485234|00	37.549575960000	126.925575700000
2016|03|09	10:00:35|00	1457485235|00	37.549590460000	126.925565400000
2016|03|09	10:00:36|00	1457485236|00	37.549600020000	126.925557600000
2016|03|09	10:00:37|00	1457485237|00	37.549608990000	126.925551900000
2016|03|09	10:00:38|00	1457485238|00	37.549624580000	126.925557000000
2016|03|09	10:00:39|00	1457485239|00	37.549640080000	126.925545200000
2016|03|09	10:00:40|00	1457485240|00	37.549657020000	126.925500100000
2016|03|09	10:00:41|00	1457485241|00	37.549668750000	126.925481800000
2016|03|09	10:00:42|00	1457485242|00	37.549686520000	126.925481200000
2016|03|09	10:00:43|00	1457485243|00	37.549704960000	126.925487300000
